"","SRR6145425","SRR6145429","SRR6145431","SRR6145433","SRR6145436","SRR6145443"
"ENSG00000277448.1",592,224,75,428,147,532
"ENSG00000232954.2",0,0,0,0,0,0
"ENSG00000276208.1",0,0,0,0,0,0
"ENSG00000222733.1",0,0,0,0,0,0
"ENSG00000214335.3",222,366,269,144,214,631
"ENSG00000223717.1",202,0,0,0,0,68
"ENSG00000214281.3",0,73,0,0,0,0
"ENSG00000232647.1",74,72,0,0,0,0
"ENSG00000271190.1",0,0,0,0,0,0
"ENSG00000239003.1",0,0,0,0,0,0
"ENSG00000265745.2",0,0,70,0,0,0
"ENSG00000227528.5",0,0,0,0,0,0
"ENSG00000223815.1",0,0,0,0,45,0
"ENSG00000139734.17",1189,662,1315,1000,2876,1235
"ENSG00000202151.1",0,0,0,0,0,0
"ENSG00000227336.1",0,0,0,0,0,0
"ENSG00000238213.1",373,288,404,184,410,278
"ENSG00000277549.1",0,0,0,0,0,0
"ENSG00000083544.13",35766,25507,49546,27240,29193,31241
"ENSG00000223076.1",0,0,0,0,0,0
"ENSG00000236608.1",0,212,0,204,72,0
"ENSG00000225249.5",0,0,0,0,0,0
"ENSG00000279657.1",0,75,75,0,0,74
"ENSG00000206854.1",0,0,0,0,0,0
"ENSG00000227510.3",149,0,521,149,149,149
"ENSG00000266663.1",0,0,0,0,0,0
"ENSG00000280165.1",36086,35146,15947,23903,10135,19215
"ENSG00000197991.11",35937,35075,15947,23788,9929,19081
"ENSG00000279797.1",0,0,0,0,0,0
"ENSG00000234033.1",0,0,0,0,0,0
"ENSG00000270856.1",0,0,0,0,0,0
"ENSG00000229578.2",0,0,0,0,0,0
"ENSG00000230142.2",0,0,0,0,0,0
"ENSG00000227611.1",0,0,0,0,0,0
"ENSG00000232105.1",0,0,0,0,0,0
"ENSG00000229307.1",0,0,0,0,0,0
"ENSG00000276586.1",0,0,0,0,0,0
"ENSG00000271465.1",0,0,0,0,0,0
"ENSG00000228669.1",0,0,0,0,0,0
"ENSG00000273550.1",5,0,0,0,0,0
"ENSG00000227564.2",0,0,0,0,0,0
"ENSG00000231061.1",0,0,0,0,0,0
"ENSG00000274052.1",0,0,0,0,0,0
"ENSG00000237378.2",0,0,0,0,0,0
"ENSG00000202478.1",0,0,0,0,0,0
"ENSG00000213232.2",0,0,0,0,144,0
"ENSG00000278380.1",73,0,0,0,0,0
"ENSG00000272299.1",50,0,0,0,0,0
"ENSG00000219926.10",0,74,0,0,0,75
"ENSG00000237849.1",0,0,0,0,0,0
"ENSG00000227674.1",0,75,0,0,0,5
"ENSG00000214269.3",1380,2260,1608,1828,1230,2081
"ENSG00000214266.2",0,0,0,0,0,0
"ENSG00000236565.3",4833,6964,7060,6453,3263,5814
"ENSG00000234767.1",0,0,0,0,0,0
"ENSG00000263581.1",0,0,0,0,0,0
"ENSG00000263561.1",0,0,0,0,19,0
"ENSG00000235737.1",166,0,0,149,222,0
"ENSG00000234527.1",4039,1771,3315,1429,3582,3063
"ENSG00000238500.1",95,0,22,59,0,48
"ENSG00000228842.3",6099,2784,4633,3178,3143,4561
"ENSG00000225263.1",7037,3109,3736,3133,3196,3926
"ENSG00000233840.1",5004,2175,2761,2143,3408,2902
"ENSG00000184226.14",1438783,651978,1044166,685545,872128,872664
"ENSG00000214263.2",5529,3570,5494,5489,9471,3782
"ENSG00000230040.1",0,139,0,0,0,0
"ENSG00000271287.1",0,886,0,0,0,740
"ENSG00000227969.1",71,75,0,75,0,0
"ENSG00000231667.2",0,0,0,75,0,150
"ENSG00000226537.2",0,75,0,0,0,0
"ENSG00000234765.1",0,0,0,0,0,0
"ENSG00000229910.1",0,0,0,0,0,0
"ENSG00000236433.1",0,0,0,0,0,0
"ENSG00000230405.1",0,0,0,0,0,0
"ENSG00000229824.1",0,75,0,0,0,75
"ENSG00000243671.3",0,0,0,0,0,0
"ENSG00000281778.1",0,0,0,0,0,0
"ENSG00000280580.1",0,0,0,0,0,0
"ENSG00000232380.1",5838,1602,3736,2948,2792,2421
"ENSG00000225501.1",0,53,0,0,0,0
"ENSG00000237534.1",0,0,0,0,0,0
"ENSG00000235221.1",0,0,0,0,0,0
"ENSG00000224640.1",66,0,0,0,0,0
"ENSG00000207495.1",0,0,0,0,0,0
"ENSG00000232314.1",0,0,0,0,0,0
"ENSG00000150361.11",4722,10684,4682,3699,4357,3734
"ENSG00000230223.6",865,3325,1538,1490,1360,1269
"ENSG00000202433.1",0,0,0,0,0,0
"ENSG00000276841.1",0,0,0,0,0,0
"ENSG00000226554.1",0,0,0,0,0,0
"ENSG00000226846.1",0,0,0,0,0,0
"ENSG00000225801.1",0,0,0,0,0,0
"ENSG00000236534.1",1263,567,1329,991,1112,1039
"ENSG00000237816.1",75,0,148,0,0,7
"ENSG00000233460.1",20,0,84,0,237,159
"ENSG00000276644.4",10931,6099,8224,7405,8432,15423
"ENSG00000232881.2",0,0,0,0,0,0
"ENSG00000212377.1",0,0,0,0,0,0
"ENSG00000227952.2",0,0,0,0,0,0
"ENSG00000251715.1",0,0,0,0,0,0
"ENSG00000278113.1",0,0,0,0,0,0
"ENSG00000199282.1",0,0,0,0,0,0
"ENSG00000226617.1",73,0,0,0,0,74
"ENSG00000206922.1",0,0,0,62,0,0
"ENSG00000204899.5",13628,9116,8341,8476,5953,9886
"ENSG00000136122.15",3682,2042,2493,3469,2170,3063
"ENSG00000083520.14",46887,45734,41643,38508,38769,38653
"ENSG00000199381.1",37,0,74,0,0,0
"ENSG00000083535.15",21632,12181,24150,17421,21676,20092
"ENSG00000232041.1",672,374,208,224,517,430
"ENSG00000102554.13",2256,5446,2331,5491,5446,4535
"ENSG00000236972.2",3581,5776,4733,3129,1524,4950
"ENSG00000200267.1",0,0,0,0,0,0
"ENSG00000201253.1",0,0,0,0,0,0
"ENSG00000206697.1",0,0,0,0,0,0
"ENSG00000279754.1",0,0,0,0,0,0
"ENSG00000229708.1",0,0,0,0,0,0
"ENSG00000228295.1",0,0,0,0,75,0
"ENSG00000224853.1",74,0,0,0,74,73
"ENSG00000280348.1",1040,292,434,390,747,601
"ENSG00000279463.1",224,72,149,147,223,218
"ENSG00000118922.17",65518,38220,59580,41876,73518,58805
"ENSG00000235532.1",3335,1204,2070,3517,5778,4490
"ENSG00000206617.1",366,69,75,322,138,185
"ENSG00000232701.1",0,47,74,0,218,0
"ENSG00000177596.1",225,75,79,74,369,75
"ENSG00000226240.1",133,194,125,98,300,0
"ENSG00000281167.1",0,75,0,75,0,0
"ENSG00000236678.7",75,74,0,75,0,0
"ENSG00000225944.1",0,0,0,0,0,0
"ENSG00000206812.1",0,0,0,0,0,0
"ENSG00000226665.1",0,0,0,0,0,0
"ENSG00000214249.3",148,350,295,311,594,223
"ENSG00000223880.1",0,0,0,0,0,0
"ENSG00000225203.2",74,0,145,75,176,184
"ENSG00000136111.12",50082,55548,43436,49369,60572,58613
"ENSG00000188243.12",11224,7322,10202,7135,11089,7397
"ENSG00000118939.17",8643,8095,12317,8700,5399,9359
"ENSG00000228444.2",968,881,684,519,520,1256
"ENSG00000261105.5",917,1140,1250,983,261,970
"ENSG00000230902.1",318,8,243,74,75,334
"ENSG00000261553.5",39005,38583,33719,32008,20244,35647
"ENSG00000136153.19",126078,129567,98836,105120,57710,113683
"ENSG00000223458.2",115,56,0,5,115,96
"ENSG00000178734.5",149,398,192,224,368,585
"ENSG00000261206.1",0,298,105,75,0,0
"ENSG00000224933.2",44,250,181,127,0,0
"ENSG00000243274.3",75,223,278,52,74,0
"ENSG00000178695.5",150027,128303,124570,136045,139485,178406
"ENSG00000278727.1",3093,4650,2196,2319,619,1375
"ENSG00000118903.6",0,0,0,0,0,0
"ENSG00000102794.9",74,197,85,71,74,49
"ENSG00000233873.1",0,66,73,74,0,75
"ENSG00000228002.2",4723,4531,4227,4867,3250,4243
"ENSG00000102805.14",39561,33993,32776,38263,48522,44522
"ENSG00000005812.10",72083,69395,58788,71146,73245,70101
"ENSG00000274898.1",0,201,222,344,217,202
"ENSG00000229521.2",791,454,414,254,572,1140
"ENSG00000283208.1",99490,91030,68383,74481,61158,80590
"ENSG00000236051.7",93985,89809,64501,70342,58370,79423
"ENSG00000005810.17",826190,882706,560363,658866,428048,650295
"ENSG00000224347.6",0,0,0,0,0,0
"ENSG00000206800.1",0,0,0,0,0,0
"ENSG00000136155.16",220,144,200,408,76,200
"ENSG00000227922.1",0,0,0,0,0,0
"ENSG00000266325.1",4351,2667,3743,2502,1794,3093
"ENSG00000139737.21",214499,92682,193663,99477,91505,111551
"ENSG00000225579.1",0,0,209,0,15,51
"ENSG00000136160.14",55231,40224,69013,70220,62982,42454
"ENSG00000233379.1",0,147,0,69,0,75
"ENSG00000243035.3",0,75,0,0,0,0
"ENSG00000236133.1",225,75,0,56,72,0
"ENSG00000229249.6",29,66,0,0,0,0
"ENSG00000235625.1",198,54,85,74,296,106
"ENSG00000271386.1",74,223,201,295,348,31
"ENSG00000200686.1",0,0,48,1,0,4
"ENSG00000229865.1",19,149,605,0,221,75
"ENSG00000224686.1",75,28,73,0,220,39
"ENSG00000271776.1",447,607,1248,516,1036,731
"ENSG00000152192.7",523,1413,1188,721,1097,521
"ENSG00000234377.7",22239,19876,22615,16548,15779,17652
"ENSG00000152193.7",24140,21108,18440,18789,14334,20743
"ENSG00000237109.1",158,0,0,0,75,0
"ENSG00000225427.1",0,0,73,0,0,0
"ENSG00000215357.2",75,128,0,75,0,0
"ENSG00000230584.1",519,808,568,486,521,794
"ENSG00000236277.1",0,0,0,0,0,9
"ENSG00000226670.1",75,0,0,0,0,75
"ENSG00000252496.1",36,0,50,26,6,23
"ENSG00000139746.15",113212,104334,110232,103437,89709,111853
"ENSG00000227354.6",3483,2625,2795,2965,4311,2140
"ENSG00000232132.1",0,57,87,126,0,0
"ENSG00000102471.13",94404,94483,59852,76986,33614,64570
"ENSG00000227676.3",75,0,0,229,491,764
"ENSG00000229011.1",0,0,0,0,0,0
"ENSG00000229175.1",0,0,0,22,138,0
"ENSG00000281721.1",387,1047,887,880,678,449
"ENSG00000284196.1",2306,2395,1969,1710,1729,2230
"ENSG00000136158.11",51390,51638,51940,38620,49271,43525
"ENSG00000202398.1",66,65,2,0,0,0
"ENSG00000227862.1",0,75,298,0,75,74
"ENSG00000226683.2",433,1237,1610,341,186,466
"ENSG00000231222.1",228,303,373,0,75,0
"ENSG00000229246.1",149,365,373,110,216,223
"ENSG00000270415.1",0,75,0,0,0,0
"ENSG00000260094.1",0,0,0,0,0,0
"ENSG00000222486.1",0,0,0,0,0,0
"ENSG00000237148.1",0,0,0,0,0,0
"ENSG00000229309.2",0,0,0,0,0,0
"ENSG00000214182.5",31402,39700,50902,37712,33732,40826
"ENSG00000237099.1",0,0,0,0,0,0
"ENSG00000270400.1",63,0,0,0,63,0
"ENSG00000222791.1",0,0,0,0,0,0
"ENSG00000178235.7",162567,185582,103243,110420,70219,110939
"ENSG00000215037.2",0,150,27,0,75,75
"ENSG00000224188.1",0,0,0,0,0,0
"ENSG00000228597.1",0,152,0,0,0,0
"ENSG00000232447.1",61,73,0,0,0,72
"ENSG00000233349.1",149,30,0,75,0,0
"ENSG00000226370.1",0,0,0,0,0,0
"ENSG00000226317.2",0,0,56,0,0,0
"ENSG00000184564.8",1040,1167,518,148,149,367
"ENSG00000278580.1",0,0,0,0,0,0
"ENSG00000228241.1",0,0,0,0,0,0
"ENSG00000232252.1",0,0,0,0,0,0
"ENSG00000283371.1",0,0,149,0,141,0
"ENSG00000277914.1",3906,2008,2188,2063,2111,2206
"ENSG00000231879.1",0,0,0,0,0,0
"ENSG00000233528.4",0,0,0,0,75,168
"ENSG00000228074.1",0,0,53,0,0,74
"ENSG00000228473.1",75,198,139,75,41,75
"ENSG00000232636.2",497,792,645,626,487,180
"ENSG00000272515.1",1765,1114,462,1284,596,1330
"ENSG00000266052.1",88,0,0,20,0,0
"ENSG00000228824.6",6494,5581,4155,5345,3610,3729
"ENSG00000165300.7",143122,154242,98399,127852,109711,143471
"ENSG00000277640.1",0,111,0,120,0,74
"ENSG00000223404.3",224,295,35,640,84,0
"ENSG00000272046.1",298,2528,444,3838,1043,386
"ENSG00000232204.1",0,445,150,1238,223,148
"ENSG00000231019.1",0,0,0,73,0,0
"ENSG00000225289.1",0,47,0,0,0,0
"ENSG00000229443.1",0,0,0,0,0,0
"ENSG00000283130.1",0,0,0,0,0,0
"ENSG00000261666.1",0,0,0,0,0,0
"ENSG00000233211.2",0,0,0,0,0,0
"ENSG00000232225.6",0,0,0,0,0,0
"ENSG00000227247.1",0,0,0,0,0,0
"ENSG00000234660.1",0,0,35,0,0,0
"ENSG00000225530.1",350,148,224,350,190,150
"ENSG00000226037.1",0,0,0,0,0,0
"ENSG00000271395.1",0,0,0,0,0,0
"ENSG00000236176.2",0,0,0,0,0,0
"ENSG00000234227.1",0,0,0,0,0,0
"ENSG00000200733.1",0,0,0,0,0,0
"ENSG00000215418.2",74,0,0,0,150,0
"ENSG00000261446.2",222,0,148,0,0,144
"ENSG00000252696.1",0,0,0,0,0,0
"ENSG00000235879.1",763,824,253,510,578,193
"ENSG00000283783.1",0,0,0,0,0,0
"ENSG00000224419.1",75,0,0,0,0,0
"ENSG00000234384.1",0,0,0,0,0,0
"ENSG00000251753.1",0,0,0,0,0,0
"ENSG00000231674.1",0,0,0,0,0,0
"ENSG00000227983.1",0,0,0,0,0,0
"ENSG00000234625.1",0,0,0,0,0,0
"ENSG00000229557.1",0,0,0,0,0,0
"ENSG00000214178.3",0,0,0,73,0,0
"ENSG00000284536.1",0,0,0,0,0,32
"ENSG00000283815.1",0,0,0,0,22,54
"ENSG00000284204.1",0,0,0,0,0,0
"ENSG00000283762.1",0,0,0,0,26,28
"ENSG00000284375.1",0,0,0,0,0,0
"ENSG00000283705.1",0,0,0,0,0,0
"ENSG00000215417.12",956,200,632,746,892,961
"ENSG00000282864.1",1048,448,374,547,872,794
"ENSG00000282997.1",590,235,539,519,881,929
"ENSG00000252508.1",0,0,74,0,215,71
"ENSG00000229287.1",188,16,386,303,370,254
"ENSG00000282865.1",3022,1365,1444,963,2435,2110
"ENSG00000232885.1",415,291,961,611,214,696
"ENSG00000283097.1",1542,1235,1432,952,1558,2360
"ENSG00000263741.1",42,30,30,0,30,45
"ENSG00000236240.1",447,285,898,810,647,519
"ENSG00000282993.1",0,0,0,0,0,0
"ENSG00000235984.5",157,281,253,226,342,458
"ENSG00000179399.14",25563,21720,32481,22306,27520,27376
"ENSG00000232849.1",0,0,0,0,0,0
"ENSG00000278177.1",1405,1738,1108,785,1160,1689
"ENSG00000235784.2",596,373,547,223,609,458
"ENSG00000224394.1",208,60,84,217,75,212
"ENSG00000212559.1",39,0,0,0,62,0
"ENSG00000236520.2",16,36,225,131,66,190
"ENSG00000183098.10",11811,10678,9477,5359,8537,10102
"ENSG00000080166.15",4182,5752,5111,3728,2308,3141
"ENSG00000088451.10",3437,2776,2407,2569,4095,3802
"ENSG00000152749.7",34961,21512,22314,26421,20389,32116
"ENSG00000222129.1",42,0,0,58,0,0
"ENSG00000274168.1",147,318,470,464,851,366
"ENSG00000238230.1",1137,1891,2774,986,2816,2141
"ENSG00000125285.5",15839,11432,19692,13351,32595,20632
"ENSG00000227640.2",7178,6296,12535,10402,22527,12247
"ENSG00000235768.1",1936,1471,1743,1408,1864,965
"ENSG00000237924.1",0,0,0,74,0,73
"ENSG00000260962.1",0,75,223,0,0,0
"ENSG00000252335.1",0,0,0,0,76,0
"ENSG00000125257.13",18054,13699,20704,12025,16540,17273
"ENSG00000223298.1",137,30,26,75,206,294
"ENSG00000200211.1",0,0,0,0,0,0
"ENSG00000271492.1",0,0,0,0,40,0
"ENSG00000223392.1",0,0,0,0,0,0
"ENSG00000134873.9",20348,10989,19308,18788,37230,23682
"ENSG00000134874.17",97978,105369,97279,89784,128923,141599
"ENSG00000247400.3",7761,4529,4422,4820,5950,7465
"ENSG00000229622.1",243,0,171,427,300,457
"ENSG00000227714.1",299,140,0,69,148,597
"ENSG00000232373.2",389,0,224,500,582,510
"ENSG00000276809.1",1088,738,912,1587,1021,1109
"ENSG00000102580.14",55034,38993,45990,44172,54046,54962
"ENSG00000226977.1",299,410,915,0,885,612
"ENSG00000102595.19",43452,33618,43380,31819,29926,32807
"ENSG00000242614.3",1259,672,990,1331,1972,1282
"ENSG00000283487.1",18,51,0,39,0,137
"ENSG00000233273.1",3317,1592,1294,3638,3242,3720
"ENSG00000185352.8",109325,118533,46778,94182,58850,84287
"ENSG00000235137.2",73,0,75,213,540,218
"ENSG00000234267.2",150,0,73,223,75,75
"ENSG00000222472.1",75,75,0,0,0,0
"ENSG00000272329.1",75,150,73,149,75,75
"ENSG00000243300.2",42,27,75,222,367,0
"ENSG00000165621.8",870,386,54,811,444,326
"ENSG00000233124.1",314,223,75,514,546,253
"ENSG00000202290.1",589,996,313,363,218,636
"ENSG00000139793.18",256245,127957,154858,154377,131882,175255
"ENSG00000276573.1",501,328,396,397,180,675
"ENSG00000276704.1",661,298,222,636,78,508
"ENSG00000125249.6",215096,164110,148244,139671,128415,129583
"ENSG00000271625.1",0,0,147,42,0,73
"ENSG00000226134.1",113,162,147,74,72,74
"ENSG00000233291.1",183,164,222,188,331,29
"ENSG00000270725.1",51,2,179,0,57,4
"ENSG00000232217.1",0,220,144,75,0,0
"ENSG00000065150.18",198788,170075,136041,152388,122909,150565
"ENSG00000139797.7",1493,1137,979,2227,1587,1462
"ENSG00000222969.1",281,148,68,0,75,407
"ENSG00000263399.1",15,0,35,42,33,39
"ENSG00000269189.1",1118,621,1457,1002,1578,1436
"ENSG00000269599.1",94,91,47,170,51,83
"ENSG00000231194.1",3411,2787,2096,1946,2510,2549
"ENSG00000152767.16",316128,297583,258939,249582,300823,265287
"ENSG00000271437.1",699,638,493,625,1059,888
"ENSG00000102572.14",99560,111300,79199,92817,100252,99472
"ENSG00000224418.1",613,479,491,585,389,186
"ENSG00000217686.2",0,0,0,0,0,0
"ENSG00000233549.2",0,0,0,0,0,0
"ENSG00000233662.1",2642,2645,2655,2904,1677,1817
"ENSG00000243366.3",0,143,123,122,183,136
"ENSG00000088386.16",293,223,203,75,75,150
"ENSG00000229918.1",646,293,351,463,550,856
"ENSG00000275919.1",540,795,428,441,951,939
"ENSG00000231981.3",128,262,912,1148,223,801
"ENSG00000207298.1",16,0,0,0,63,0
"ENSG00000088387.18",350733,309084,370117,274095,247727,338866
"ENSG00000260992.1",518,1811,797,891,589,949
"ENSG00000230871.1",0,0,0,0,0,0
"ENSG00000234005.3",73,149,224,0,75,213
"ENSG00000228889.6",1272,1253,1123,655,1261,3717
"ENSG00000201793.1",23376,27622,20342,18352,33177,24641
"ENSG00000218502.3",4684,5898,3535,4430,3770,4288
"ENSG00000125245.12",2878,2876,3231,2415,2550,4802
"ENSG00000169508.6",3176,3308,4099,2953,3737,3361
"ENSG00000207719.1",65,332,55,55,58,140
"ENSG00000228808.1",542,1632,1394,887,1218,985
"ENSG00000134882.15",29770,39188,30908,28032,30203,34506
"ENSG00000238241.1",0,0,0,0,0,75
"ENSG00000280734.2",4792,2219,7105,2652,4450,2917
"ENSG00000203441.2",404,371,497,299,74,521
"ENSG00000280710.2",375,320,700,491,375,432
"ENSG00000125304.8",77199,64326,53045,59148,50119,57078
"ENSG00000234168.2",0,73,0,75,59,91
"ENSG00000234239.1",26,0,71,150,0,56
"ENSG00000263615.1",0,0,0,0,0,0
"ENSG00000227659.1",150,57,184,220,114,201
"ENSG00000234303.2",0,113,237,74,46,223
"ENSG00000201245.1",0,0,0,0,0,0
"ENSG00000125246.15",14135,9786,15153,11941,24728,19623
"ENSG00000139800.8",3699,2880,5233,4962,16292,7642
"ENSG00000043355.11",15901,11911,18123,14815,48850,27548
"ENSG00000260738.1",0,0,0,0,0,54
"ENSG00000225999.1",74,0,0,0,75,0
"ENSG00000236554.1",308,371,21,144,134,383
"ENSG00000274605.1",1440,1111,1457,1354,2366,1400
"ENSG00000228501.2",8039,7092,11295,3425,6285,7709
"ENSG00000270632.1",148,168,214,75,320,131
"ENSG00000234650.5",766,221,408,868,947,863
"ENSG00000175198.15",45051,31453,53360,34490,47710,40718
"ENSG00000280169.1",371,490,522,596,1111,892
"ENSG00000234354.3",4585,4806,10332,6362,6794,4115
"ENSG00000224356.5",658,1016,1618,743,2234,1458
"ENSG00000134864.10",2964,3496,4253,3908,6293,4257
"ENSG00000237082.1",384,426,1242,924,81,686
"ENSG00000125247.15",36628,30413,43333,35698,17331,30639
"ENSG00000214051.3",0,0,0,43,0,0
"ENSG00000229599.1",0,0,0,0,0,0
"ENSG00000233009.1",7307,16534,10708,10238,5683,9975
"ENSG00000102452.15",164588,155237,150667,126153,100605,117346
"ENSG00000198542.13",14589,11143,8391,10552,9803,14179
"ENSG00000276012.1",5884,3759,3374,5166,1783,4921
"ENSG00000201155.1",394,315,425,194,300,346
"ENSG00000215399.2",2924,1621,1875,1036,1861,2094
"ENSG00000265164.1",525,381,187,268,362,496
"ENSG00000229975.1",3941,1589,3200,2415,2564,3278
"ENSG00000201690.1",597,249,235,641,366,379
"ENSG00000264482.1",348,248,0,129,83,234
"ENSG00000236860.1",1389,1225,891,1776,1945,1485
"ENSG00000279702.1",2182,1444,1486,1770,2756,3141
"ENSG00000234445.1",4828,3066,2181,2804,2714,4506
"ENSG00000243319.7",23382,13518,16524,19394,21783,25481
"ENSG00000272143.1",10032,6483,7462,7582,13659,10871
"ENSG00000102466.15",75017,57138,42922,64476,36746,62874
"ENSG00000261057.1",0,0,0,0,0,0
"ENSG00000276957.1",147,149,0,74,0,150
"ENSG00000134900.11",49858,43753,54168,37563,37302,49628
"ENSG00000139780.7",453,329,75,177,224,335
"ENSG00000231633.1",895,247,0,146,629,700
"ENSG00000175820.3",9561,892,580,1806,3908,6199
"ENSG00000151287.16",2951,2029,1459,1804,2103,2847
"ENSG00000134901.12",3936,1772,2383,3813,4901,5271
"ENSG00000134897.13",35351,34099,34459,35540,36301,37556
"ENSG00000134899.18",58974,69625,82279,64975,66126,62440
"ENSG00000270181.2",75855,81011,97694,78837,81424,74954
"ENSG00000272542.1",224,148,444,953,668,1209
"ENSG00000250878.3",1815,1482,1084,3057,1528,2016
"ENSG00000278445.1",299,523,478,414,185,373
"ENSG00000125255.6",75,75,0,0,59,0
"ENSG00000234551.1",0,0,0,0,0,0
"ENSG00000230474.1",0,0,0,0,0,0
"ENSG00000225823.1",75,0,0,0,0,0
"ENSG00000275968.1",0,0,0,0,0,0
"ENSG00000275502.1",0,0,0,0,0,0
"ENSG00000182346.18",0,73,0,0,0,0
"ENSG00000232307.1",0,73,0,0,0,0
"ENSG00000280455.1",0,0,73,0,0,0
"ENSG00000226620.7",3359,816,1761,101,661,466
"ENSG00000252550.1",0,0,0,0,0,0
"ENSG00000222682.1",0,0,0,0,0,0
"ENSG00000233532.5",951,1263,434,506,225,298
"ENSG00000174418.7",0,0,0,0,70,70
"ENSG00000274204.1",1003,444,624,709,565,932
"ENSG00000125266.6",67926,94634,57012,49361,57897,59138
"ENSG00000134884.13",156775,135709,206089,141256,168060,170702
"ENSG00000272274.1",579,669,346,791,180,149
"ENSG00000227590.2",442,32,0,81,0,146
"ENSG00000230156.2",1058,600,150,578,135,13
"ENSG00000278698.1",0,0,0,0,0,0
"ENSG00000174408.8",0,147,0,0,0,0
"ENSG00000277863.1",75,224,296,244,147,75
"ENSG00000279157.1",0,0,0,74,0,0
"ENSG00000201847.1",190,67,26,106,45,190
"ENSG00000276740.1",5601,3824,4178,2554,4807,5075
"ENSG00000221650.1",596,394,537,417,308,531
"ENSG00000227248.1",5371,3745,4997,4107,4693,7565
"ENSG00000204442.3",57485,78200,43453,53499,41513,52138
"ENSG00000274718.1",3895,4415,1772,1636,1189,2565
"ENSG00000174405.13",27677,28560,22295,22870,15919,19627
"ENSG00000139826.5",24383,17847,13838,21279,22213,20340
"ENSG00000277246.1",409,230,225,621,621,385
"ENSG00000223177.1",106,63,149,159,190,25
"ENSG00000102524.11",3719,2930,3529,3193,4415,4307
"ENSG00000283384.1",690,686,540,810,358,680
"ENSG00000232087.1",0,72,74,63,0,73
"ENSG00000229938.1",186,292,122,472,290,169
"ENSG00000236242.1",254,218,291,230,115,648
"ENSG00000041515.15",40415,66595,27027,39415,16911,30394
"ENSG00000275216.1",75,210,147,149,366,296
"ENSG00000223617.1",0,0,23,176,0,0
"ENSG00000236053.1",0,173,160,70,72,149
"ENSG00000229792.1",39,0,282,293,219,72
"ENSG00000234854.1",486,282,375,269,478,210
"ENSG00000185950.8",289553,369057,218000,289264,287145,332174
"ENSG00000275248.1",53,0,28,25,0,223
"ENSG00000275741.1",7129,6421,2789,4139,5446,6087
"ENSG00000201161.1",361,73,149,75,142,0
"ENSG00000274331.1",819,296,717,247,147,778
"ENSG00000276269.1",521,309,635,371,426,638
"ENSG00000231428.2",371,57,241,346,227,259
"ENSG00000275830.1",2822,1185,3469,3371,4192,5085
"ENSG00000265885.2",68,70,0,0,0,0
"ENSG00000279965.1",418,129,449,149,540,410
"ENSG00000279237.1",291,149,299,458,74,365
"ENSG00000187498.14",29081,50847,23113,27441,39862,47819
"ENSG00000276765.1",0,43,26,56,0,0
"ENSG00000275611.1",199,211,219,142,344,6
"ENSG00000224821.5",672,292,334,426,1165,576
"ENSG00000232814.2",588,792,516,693,1393,1500
"ENSG00000134871.17",35475,77775,38961,43380,58557,75446
"ENSG00000139832.4",3452,4255,4874,3011,4304,4460
"ENSG00000275880.1",1664,3050,1453,2717,2437,4268
"ENSG00000213995.11",49233,88807,55231,51012,42675,61410
"ENSG00000134905.16",36146,35153,31876,35919,42850,43183
"ENSG00000153487.12",19702,27319,15042,20844,25831,25149
"ENSG00000225239.1",0,0,74,75,0,0
"ENSG00000259831.1",814,1116,222,576,300,297
"ENSG00000255874.2",2217,1521,2821,1172,1342,1195
"ENSG00000229152.2",4655,2970,3153,3460,3034,5230
"ENSG00000088448.14",83601,83775,64818,72363,57163,79571
"ENSG00000277767.1",1951,1265,1107,1164,2884,2386
"ENSG00000227105.1",3398,3603,3156,3116,2880,2375
"ENSG00000275989.1",0,0,0,0,0,0
"ENSG00000225760.2",295,966,369,588,440,669
"ENSG00000225870.1",193,292,156,0,146,80
"ENSG00000235875.3",4753,6282,3756,5183,5473,5788
"ENSG00000233644.1",984,1143,847,538,616,1506
"ENSG00000227352.1",327,140,258,307,342,221
"ENSG00000274614.1",3484,3299,2942,2801,2302,3566
"ENSG00000102606.17",258364,260798,209775,241801,176767,246709
"ENSG00000153495.10",1617,1587,2282,1987,2155,796
